OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Delivered,CompanyName,City,Country,FirstName,LastName
11018,LONEP,4,1998-04-13,1998-05-11,1998-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,True,Lonesome Pine Restaurant,Portland,USA,Margaret,Peacock
11019,RANCH,6,1998-04-13,1998-05-11,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,False,Rancho grande,Buenos Aires,Argentina,Michael,Suyama
11020,OTTIK,2,1998-04-14,1998-05-12,1998-04-16,2,43.3,Ottilies K seladen,Mehrheimerstr. 369,K ln,,50739,Germany,True,Ottilies K seladen,K ln,Germany,Andrew,Fuller
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,True,QUICK-Stop,Cunewalde,Germany,Janet,Leverling
11022,HANAR,9,1998-04-14,1998-05-12,1998-05-04,2,6.27,Hanari Carnes,"Rua do Pa o, 67",Rio de Janeiro,RJ,05454-876,Brazil,True,Hanari Carnes,Rio de Janeiro,Brazil,Anne,Dodsworth
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,True,B's Beverages,London,UK,Nancy,Davolio
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK,True,Eastern Connection,London,UK,Margaret,Peacock
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,True,Wartian Herkku,Oulu,Finland,Michael,Suyama
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,True,Franchi S.p.A.,Torino,Italy,Margaret,Peacock
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,True,Bottom-Dollar Markets,Tsawassen,Canada,Nancy,Davolio
11028,KOENE,2,1998-04-16,1998-05-14,1998-04-22,1,29.59,K niglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,True,K niglich Essen,Brandenburg,Germany,Andrew,Fuller
11029,CHOPS,4,1998-04-16,1998-05-14,1998-04-27,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,True,Chop-suey Chinese,Bern,Switzerland,Margaret,Peacock
11030,SAVEA,7,1998-04-17,1998-05-15,1998-04-27,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,True,Save-a-lot Markets,Boise,USA,Robert,King
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,True,Save-a-lot Markets,Boise,USA,Michael,Suyama
11032,WHITC,2,1998-04-17,1998-05-15,1998-04-23,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,True,White Clover Markets,Seattle,USA,Andrew,Fuller
11033,RICSU,7,1998-04-17,1998-05-15,1998-04-23,3,84.74,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,True,Richter Supermarkt,Gen ve,Switzerland,Robert,King
11034,OLDWO,8,1998-04-20,1998-06-01,1998-04-27,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,True,Old World Delicatessen,Anchorage,USA,Laura,Callahan
11035,SUPRD,2,1998-04-20,1998-05-18,1998-04-24,2,0.17,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,True,Supr mes d lices,Charleroi,Belgium,Andrew,Fuller
11036,DRACD,8,1998-04-20,1998-05-18,1998-04-22,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,True,Drachenblut Delikatessen,Aachen,Germany,Laura,Callahan
11037,GODOS,7,1998-04-21,1998-05-19,1998-04-27,1,3.2,Godos Cocina T pica,"C/ Romero, 33",Sevilla,,41101,Spain,True,Godos Cocina T pica,Sevilla,Spain,Robert,King
11038,SUPRD,1,1998-04-21,1998-05-19,1998-04-30,2,29.59,Supr mes d lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,True,Supr mes d lices,Charleroi,Belgium,Nancy,Davolio
11039,LINOD,1,1998-04-21,1998-05-19,,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,False,LINO-Delicateses,I. de Margarita,Venezuela,Nancy,Davolio
11040,GREAL,4,1998-04-22,1998-05-20,,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,False,Great Lakes Food Market,Eugene,USA,Margaret,Peacock
11041,CHOPS,3,1998-04-22,1998-05-20,1998-04-28,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,True,Chop-suey Chinese,Bern,Switzerland,Janet,Leverling
11042,COMMI,2,1998-04-22,1998-05-06,1998-05-01,1,29.99,Com rcio Mineiro,"Av. dos Lus adas, 23",Sao Paulo,SP,05432-043,Brazil,True,Com rcio Mineiro,Sao Paulo,Brazil,Andrew,Fuller
11043,SPECD,5,1998-04-22,1998-05-20,1998-04-29,2,8.8,Sp cialit s du monde,"25, rue Lauriston",Paris,,75016,France,True,Sp cialit s du monde,Paris,France,Steven,Buchanan
11044,WOLZA,4,1998-04-23,1998-05-21,1998-05-01,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,True,Wolski  Zajazd,Warszawa,Poland,Margaret,Peacock
11045,BOTTM,6,1998-04-23,1998-05-21,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Bottom-Dollar Markets,Tsawassen,Canada,Michael,Suyama
11046,WANDK,8,1998-04-23,1998-05-21,1998-04-24,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,True,Die Wandernde Kuh,Stuttgart,Germany,Laura,Callahan
11047,EASTC,7,1998-04-24,1998-05-22,1998-05-01,3,46.62,Eastern Connection,35 King George,London,,WX3 6FW,UK,True,Eastern Connection,London,UK,Robert,King
11048,BOTTM,7,1998-04-24,1998-05-22,1998-04-30,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,True,Bottom-Dollar Markets,Tsawassen,Canada,Robert,King
11049,GOURL,3,1998-04-24,1998-05-22,1998-05-04,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,True,Gourmet Lanchonetes,Campinas,Brazil,Janet,Leverling
11050,FOLKO,8,1998-04-27,1998-05-25,1998-05-05,2,59.41,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,True,Folk och f  HB,Br cke,Sweden,Laura,Callahan
11051,LAMAI,7,1998-04-27,1998-05-25,,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,False,La maison d'Asie,Toulouse,France,Robert,King
11052,HANAR,3,1998-04-27,1998-05-25,1998-05-01,1,67.26,Hanari Carnes,"Rua do Pa o, 67",Rio de Janeiro,RJ,05454-876,Brazil,True,Hanari Carnes,Rio de Janeiro,Brazil,Janet,Leverling
11053,PICCO,2,1998-04-27,1998-05-25,1998-04-29,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,True,Piccolo und mehr,Salzburg,Austria,Andrew,Fuller
11054,CACTU,8,1998-04-28,1998-05-26,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,False,Cactus Comidas para llevar,Buenos Aires,Argentina,Laura,Callahan
11055,HILAA,7,1998-04-28,1998-05-26,1998-05-05,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,True,HILARION-Abastos,San Crist bal,Venezuela,Robert,King
11056,EASTC,8,1998-04-28,1998-05-12,1998-05-01,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK,True,Eastern Connection,London,UK,Laura,Callahan
11057,NORTS,3,1998-04-29,1998-05-27,1998-05-01,3,4.13,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,True,North/South,London,UK,Janet,Leverling
11058,BLAUS,9,1998-04-29,1998-05-27,,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,False,Blauer See Delikatessen,Mannheim,Germany,Anne,Dodsworth
11059,RICAR,2,1998-04-29,1998-06-10,,2,85.8,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,False,Ricardo Adocicados,Rio de Janeiro,Brazil,Andrew,Fuller
11060,FRANS,2,1998-04-30,1998-05-28,1998-05-04,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,True,Franchi S.p.A.,Torino,Italy,Andrew,Fuller
11061,GREAL,4,1998-04-30,1998-06-11,,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,False,Great Lakes Food Market,Eugene,USA,Margaret,Peacock
11062,REGGC,4,1998-04-30,1998-05-28,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,False,Reggiani Caseifici,Reggio Emilia,Italy,Margaret,Peacock
11063,HUNGO,3,1998-04-30,1998-05-28,1998-05-06,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,True,Hungry Owl All-Night Grocers,Cork,Ireland,Janet,Leverling
11064,SAVEA,1,1998-05-01,1998-05-29,1998-05-04,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,True,Save-a-lot Markets,Boise,USA,Nancy,Davolio
11065,LILAS,8,1998-05-01,1998-05-29,,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bol var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,False,LILA-Supermercado,Barquisimeto,Venezuela,Laura,Callahan
11066,WHITC,7,1998-05-01,1998-05-29,1998-05-04,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,True,White Clover Markets,Seattle,USA,Robert,King
11067,DRACD,1,1998-05-04,1998-05-18,1998-05-06,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,True,Drachenblut Delikatessen,Aachen,Germany,Nancy,Davolio
11068,QUEEN,8,1998-05-04,1998-06-01,,2,81.75,Queen Cozinha,"Alameda dos Can rios, 891",Sao Paulo,SP,05487-020,Brazil,False,Queen Cozinha,Sao Paulo,Brazil,Laura,Callahan
11069,TORTU,1,1998-05-04,1998-06-01,1998-05-06,2,15.67,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,True,Tortuga Restaurante,M xico D.F.,Mexico,Nancy,Davolio
11070,LEHMS,2,1998-05-05,1998-06-02,,1,136.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,False,Lehmanns Marktstand,Frankfurt a.M.,Germany,Andrew,Fuller
11071,LILAS,1,1998-05-05,1998-06-02,,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bol var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,False,LILA-Supermercado,Barquisimeto,Venezuela,Nancy,Davolio
11072,ERNSH,4,1998-05-05,1998-06-02,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,False,Ernst Handel,Graz,Austria,Margaret,Peacock
11073,PERIC,2,1998-05-05,1998-06-02,,2,24.95,Pericles Comidas cl sicas,Calle Dr. Jorge Cash 321,M xico D.F.,,05033,Mexico,False,Pericles Comidas cl sicas,M xico D.F.,Mexico,Andrew,Fuller
11074,SIMOB,7,1998-05-06,1998-06-03,,2,18.44,Simons bistro,Vinb ltet 34,Kobenhavn,,1734,Denmark,False,Simons bistro,Kobenhavn,Denmark,Robert,King
11075,RICSU,8,1998-05-06,1998-06-03,,2,6.19,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,False,Richter Supermarkt,Gen ve,Switzerland,Laura,Callahan
11076,BONAP,4,1998-05-06,1998-06-03,,2,38.28,Bon app',"12, rue des Bouchers",Marseille,,13008,France,False,Bon app',Marseille,France,Margaret,Peacock
11077,RATTC,1,1998-05-06,1998-06-03,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,False,Rattlesnake Canyon Grocery,Albuquerque,USA,Nancy,Davolio
